CustomerID,TransactionDate,StoreID,Sales
ZIEGE25730,20151104,E5  ,"$2,803.40 "
VERDS74362,20151020,E5  ,"$1,730.19 "
VERDS74362,20151023,E5  ,$267.45 
VOLYI25949,20151017,E5  ,"$2,596.50 "
WHALM23870,20151010,E6  ,$577.76 
WALSC23891,20151014,E6  ,$972.63 
WARNP88396,20151128,C7  ,$212.70 
WERNB79852,20151205,E3  ,"$1,158.81 "
ZENGL88218,20151211,E5  ,"$9,652.99 "
ZENGL88218,20151222,E5  ,$405.53 
WAGNR88154,20151205,E5  ,"$4,332.38 "
YOONS88932,20151202,E5  ,"$2,143.16 "
VELTL73806,20150907,C3  ,"$1,997.25 "
WATSJ66924,20150423,H5  ,"$6,314.42 "
WATSJ66924,20150310,H5  ,"$4,017.27 "
WATSJ66924,20150310,H5  ,$544.32 
YANTM75987,20150925,C8  ,"$5,563.04 "
WEINE80967,20150911,C8  ,"$1,247.49 "
WHITE67391,20151117,E1  ,"$3,045.22 "
WEISB75311,20151116,E2  ,"$2,117.53 "
VIGUJ18139,20151112,JV  ,$202.23 
VIREW12428,20151116,J1  ,$772.13 
WILLJ34782,20151118,J1  ,"$1,576.82 "
WOODK70610,20150619,0A  ,"$2,364.07 "
WARDW75188,20150626,0T  ,"$2,764.55 "
WHITV75268,20150702,0T  ,"$2,587.43 "
VELAE47257,20150110,G2  ,"$1,631.98 "
VALEA75004,20150110,G3  ,"$1,566.71 "
WATEJ76399,20150107,H1  ,"$2,585.73 "
VIEIM75112,20150105,H2  ,$894.90 
WALLD80559,20151014,H4  ,$967.90 
ZENSE36906,20150617,W2  ,$603.14 
WALSN43901,20150619,W2  ,$416.56 
VALEK77670,20150619,W2  ,$774.68 
WILLG64963,20150618,W2  ,$421.50 
VINCJ26548,20150217,M3  ,$760.75 
VREDW347Z3,20150216,M3  ,$586.79 
VEILA26680,20150217,M3  ,$950.94 
ZURLJ28078,20150218,M3  ,"$3,537.01 "
VIVEA23808,20150216,M4  ,"$2,070.76 "
WALEJ26157,20150217,M5  ,"$1,594.25 "
WALEJ26157,20150217,M5  ,$779.98 
WALEJ26157,20150218,M5  ,"$2,009.41 "
VARGC26903,20150314,N3  ,"$1,946.33 "
VASQS845Z1,20150821,PV  ,$808.23 
WALLL99752,20150819,PV  ,$540.63 
WETZD26799,20150218,T1  ,"$2,578.78 "
WEBEM26926,20150414,T2  ,$565.01 
WOHLJ48037,20150328,T2  ,"$4,841.49 "
VAZQE89227,20150217,W2  ,$141.54 
WILLP40968,20150619,C9  ,$551.96 
XHIMX90893,20151205,I8  ,"$2,231.94 "
ZAMYM91129,20151203,I8  ,$849.06 
WHITB90182,20151210,M6  ,"$1,220.19 "
ZORRN36465,20151212,M6  ,"$2,102.50 "
VANDT87956,20150915,T1  ,$322.21 
WISNS90604,20151204,SV  ,$408.24 
WISNS90604,20151204,SV  ,$642.60 
YOSCP90631,20151204,SV  ,$187.92 
YOSCP90631,20151204,SV  ,$445.93 
WILCC44494,20151014,K7  ,"$3,364.33 "
WILCC44494,20151015,K7  ,$127.15 
WILCC44494,20151016,K7  ,$288.32 
WHITL58001,20151014,K7  ,$824.10 
WHEEW13407,20151014,K7  ,"$2,749.11 "
WEIRS67899,20151116,P6  ,$616.86 
VASQD59657,20151116,P6  ,$566.99 
VELEN68179,20151117,P6  ,$71.51 
ZARNA33370,20151121,P6  ,"$1,923.11 "
WHITT94804,20151117,P6  ,"$3,057.73 "
YEGHZ99202,20150220,W2  ,$197.13 
YEGHZ99202,20150220,W2  ,$119.81 
ZICCA12614,20151013,N2  ,$600.75 
WRIGE21114,20151013,N2  ,"$1,464.83 "
WRIGE21114,20151013,N2  ,"$1,798.11 "
VALHP24313,20151014,N2  ,"$1,909.84 "
VOGEB96072,20151016,N5  ,$770.40 
VOGEB96072,20151021,N5  ,$337.05 
ZANGM49485,20151013,P1  ,$571.34 
WASMS25766,20151013,P1  ,$993.22 
ZAIDS24951,20151013,T2  ,"$1,733.03 "
WADEB25113,20151016,T2  ,"$2,935.22 "
YOUNM28264,20150220,K7  ,$497.14 
WRIGD34485,20150317,K7  ,"$2,661.61 "
WILLD29277,20150217,L1  ,"$2,169.56 "
WILLD56806,20150216,L4  ,$825.69 
WILLD56806,20150214,L4  ,$10.49 
VITET54803,20150214,MV  ,$413.92 
ZELEM23734,20150218,MV  ,$613.05 
VAASS25203,20151010,0C  ,$152.90 
VAASS25203,20151017,0C  ,"$1,036.69 "
ZINTN48896,20151020,0J  ,$396.88 
VAUGJ69997,20151121,C5  ,"$1,696.18 "
VONEB69868,20151117,G2  ,"$6,966.75 "
WARLV73093,20151202,G5  ,$434.41 
WEISK03585,20151203,HV  ,$562.80 
WHITK83025,20150627,0C  ,$804.53 
VROMB83184,20150625,0C  ,$790.68 
ZOTTA83188,20150703,0C  ,"$2,324.04 "
VELED93271,20151219,I8  ,"$4,157.83 "
WALTG92234,20151218,I9  ,"$3,660.55 "
VERRP93315,20151204,I9  ,"$3,790.96 "
WESTS20794,20151209,JV  ,$287.83 
YOTHR92656,20151130,K1  ,$84.75 
VANEM16386,20151205,K1  ,$961.37 
YOUNS99863,20151210,K1  ,"$4,410.55 "
ZAHMS21441,20151224,K1  ,"$5,293.16 "
VALEW41432,20151117,N2  ,"$3,085.83 "
ZUBAS73079,20151117,N2  ,$128.40 
WEILE25253,20151116,N3  ,$340.16 
WELLE71504,20151208,A1  ,$399.60 
VAUG385   ,20151202,A1  ,"$1,545.00 "
ZYGIC68393,20151117,C1  ,"$1,058.18 "
WAGNB80307,20150924,0T  ,$569.28 
WEINL65364,20150924,0T  ,$864.99 
WILSM93160,20151202,H4  ,$228.11 
WERNT82914,20150623,R4  ,$231.12 
VINCM58900,20150626,0C  ,"$1,239.97 "
WILLM90001,20151121,N3  ,"$2,750.65 "
VOLLS43625,20151119,P1  ,$558.09 
VANHN97726,20150929,P6  ,$686.30 
VANHN97726,20150929,P6  ,$545.21 
WEPPB97896,20151006,P6  ,"$1,663.09 "
ZERFK98983,20150930,C5  ,"$1,471.83 "
WEBBL55963,20151003,D2  ,"$2,471.00 "
WIZEN11518,20151002,I6  ,$713.08 
WATTA12140,20150929,I6  ,"$4,144.76 "
VIGUR11897,20151012,I7  ,"$4,520.38 "
VIGUR11897,20151024,I7  ,$130.60 
VALEF37883,20150930,I8  ,$630.39 
WESTB11923,20151022,I8  ,"$1,218.26 "
ZANEM47183,20151001,I8  ,$978.79 
ZAVAJ12141,20150930,I8  ,"$1,424.09 "
WILLM25342,20150701,G4  ,$930.83 
WILLM25342,20150907,G4  ,$293.96 
VASIB58084,20150701,H3  ,$740.30 
WALLC86693,20150702,H3  ,"$4,667.42 "
WALSB29599,20150103,N4  ,"$1,052.83 "
WATSP93725,20151204,EV  ,"$1,461.98 "
VELAK86617,20151204,E1  ,"$3,659.35 "
WOOLM45037,20151204,E1  ,"$1,187.70 "
VALEC52251,20151201,FV  ,$52.43 
WALKD93729,20151202,G1  ,$287.43 
YUANC95202,20151216,H5  ,$260.66 
VOYTA31623,20150219,P2  ,"$3,221.41 "
VALEJ329Z7,20151121,R2  ,$696.55 
WYNNM02604,20151128,R2  ,$542.16 
WOLFJ71101,20151120,R3  ,"$9,220.45 "
WOODD65544,20151117,R3  ,"$1,069.20 "
WEIN124S  ,20151119,R3  ,"$1,927.75 "
WILSM64111,20151125,R4  ,"$2,501.17 "
WYDEC53039,20150107,KV  ,"$1,711.90 "
VALDJ75580,20150203,K4  ,$999.58 
WISTL75862,20150110,K4  ,"$2,633.04 "
VLIEK75915,20150106,K4  ,"$1,837.99 "
YOSTC95360,20150110,K4  ,"$6,056.79 "
VANDT72146,20150122,P1  ,$263.94 
ZELLK26608,20150706,0J  ,"$1,970.89 "
ZIMIJ61750,20150115,N4  ,$402.75 
ZGOND73244,20150913,M4  ,$159.32 
VESEW27702,20150916,M4  ,"$3,266.66 "
VASCH87166,20150918,M4  ,"$2,636.43 "
VASCH87166,20150918,M4  ,$557.81 
WIGGI43358,20151205,C1  ,"$1,531.92 "
WUNSJ90323,20151201,E8  ,"$2,319.76 "
WILSL72831,20151129,HV  ,"$1,381.24 "
ZIMME94730,20151129,H3  ,$48.99 
VOORB91074,20151205,E8  ,"$1,528.92 "
VANWG91494,20151212,E8  ,$630.23 
WARDJ21247,20150115,N1  ,"$1,202.68 "
WIMBC39458,20150120,N3  ,"$2,283.33 "
VDOVS86490,20150914,HV  ,$127.45 
VERAI90163,20151205,G2  ,"$2,704.40 "
VEDUA68776,20151016,I6  ,$745.79 
YAI97497Z9,20151016,I6  ,"$2,038.00 "
YANEU40832,20151013,I6  ,"$3,941.00 "
VILLT28673,20151010,I6  ,$39.18 
WICHC19768,20151010,I9  ,$97.33 
WICHC19768,20151024,I9  ,"$2,062.73 "
WILGT24048,20151016,JV  ,$287.94 
WATKM24850,20151011,JV  ,$192.01 
WINWC24642,20151011,H8  ,"$1,775.96 "
YUSUF82924,20151016,I2  ,"$3,843.18 "
ZACKJ27107,20150214,D2  ,"$2,870.95 "
YARNJ27151,20150218,D2  ,"$1,987.45 "
ZITKK89718,20150918,C3  ,$515.80 
VIEUW89851,20150918,C3  ,$789.60 
ZWICC68085,20151116,P1  ,"$1,444.73 "
WIPPC41560,20151114,P6  ,"$1,610.09 "
ZIERJ26203,20150216,P2  ,"$2,595.89 "
VANDA26322,20150213,P2  ,$105.95 
VANLJ66934,20150225,R2  ,"$1,429.87 "
VANLJ66934,20150311,R2  ,"$1,244.10 "
WILLJ46117,20150216,R2  ,$354.75 
WALLE75337,20150226,W2  ,"$3,002.98 "
WOOLM96344,20150303,W2  ,"$1,053.95 "
WAGNS34728,20150214,W2  ,$184.63 
VIERC87408,20150922,N2  ,$729.15 
VOZZS77010,20151014,RO  ,$258.59 
VIOLA95039,20151010,RV  ,$116.64 
ZHOUW80650,20150625,M5  ,"$6,786.53 "
ZHOUW80650,20150620,M5  ,$42.95 
ZHOUW80650,20150625,M5  ,"$1,081.56 "
WISER8ZZZ5,20151013,P3  ,"$1,637.65 "
WISLJ24245,20151013,P3  ,"$1,318.64 "
YOUNM25165,20151012,P6  ,$181.15 
WALTM23711,20151015,P6  ,"$3,494.31 "
VALLA46515,20151017,RO  ,$758.00 
WALLJ97009,20151015,R4  ,"$2,067.11 "
WALD978   ,20151015,0E  ,"$3,229.20 "
ZEPPM24958,20151014,0E  ,$457.92 
WAGNM24154,20151013,0J  ,"$1,118.98 "
VICIJ50948,20150924,E2  ,$614.13 
WILSM93026,20151023,E2  ,"$1,293.63 "
WILLL93074,20151112,E2  ,"$5,577.91 "
WILSM93026,20150919,E2  ,$85.55 
ZIEGG92138,20150923,E3  ,"$6,008.00 "
VANOR51621,20150818,9,$583.20 
WALKM51778,20150821,9,"$1,380.24 "
WALKM51778,20150821,9,$243.00 
VIGNN27540,20150217,RV  ,$680.35 
WALLJ27869,20150219,RV  ,$930.96 
ZICA30M   ,20150222,RV  ,$320.76 
WALKH35ZZ7,20150217,R4  ,$765.72 
VISCD59590,20150224,W2  ,$830.52 
WYNNJ963Z0,20150222,W2  ,$202.23 
WILKD130Z9,20150221,W2  ,$535.12 
WALST71445,20150217,W2  ,"$1,064.24 "
VOLKJ63797,20150105,M2  ,"$1,332.32 "
VIEUK76793,20150131,M3  ,"$1,813.63 "
YESUD77274,20150107,M3  ,"$2,093.08 "
VIDOK77375,20150202,M3  ,$106.25 
VIDOK77375,20150108,M3  ,"$2,757.57 "
WIXSJ10702,20151125,0E  ,"$1,028.11 "
VANAL68524,20151117,0E  ,"$3,465.67 "
VELIT91691,20151205,N5  ,"$1,688.41 "
WATSC70503,20151215,PV  ,"$1,104.79 "
VIAVS11935,20151127,W2  ,$630.23 
VIALK96058,20151118,W2  ,$200.54 
WHITD67162,20151114,0A  ,$268.92 
VANVM68515,20151120,0A  ,"$1,475.37 "
WALTT34102,20151114,0A  ,$646.92 
WILLN61242,20151117,3,"$1,001.16 "
WILLN61242,20151114,3,$72.36 
WILLN22419,20151114,3,$34.56 
VACCC34868,20151117,3,"$2,763.61 "
WILDR69383,20151125,3,"$1,717.04 "
WILDR69383,20151127,3,$647.94 
WALTK61822,20151116,3,$485.95 
YEOMJ0ZZZ7,20151119,3,"$3,664.39 "
YACAM70504,20151204,3,"$1,907.28 "
WALDS10907,20151003,E8  ,"$3,692.93 "
WANGX99238,20150930,E9  ,"$2,996.00 "
WELLN10617,20151002,F4  ,"$11,346.23 "
VADHS10012,20150928,E1  ,$512.53 
WALTA99427,20151110,E4  ,"$4,063.86 "
ZIDED99986,20150926,E4  ,$151.67 
WILLG92369,20151031,E4  ,$997.00 
VLADS78871,20150108,H7  ,"$5,296.71 "
WASHS65212,20150110,K5  ,"$1,132.92 "
WATTR68084,20150106,K6  ,$539.95 
WATSL72744,20150107,K6  ,"$1,509.84 "
YIKEJ430Z0,20150107,K7  ,"$1,245.45 "
ZHANH71884,20151115,FV  ,$158.36 
ZIELK72058,20151120,FV  ,$170.13 
VAZQC32963,20151121,F2  ,"$3,263.45 "
WOODC36247,20150630,8,"$3,012.12 "
WOODT89017,20150702,8,"$2,298.24 "
WILLR48128,20151201,3,$43.20 
WILLN61242,20151201,3,$16.20 
WARD1016  ,20151201,7,$6.47 
WALKK15417,20151121,I3  ,"$2,134.48 "
VANPC33582,20151115,I3  ,$25.64 
VAGNK18876,20151116,I3  ,"$3,529.17 "
VAGNK18876,20151117,I3  ,$293.25 
WEIGF98863,20151120,K7  ,$238.46 
WRIGT71602,20151116,K7  ,"$2,995.56 "
WRIGT71602,20151123,K7  ,$105.89 
WILMB59525,20151215,K7  ,"$1,971.66 "
WASHB27879,20151207,K9  ,$742.00 
YARDC79911,20151205,LO  ,"$1,165.84 "
WILLB73361,20151203,L1  ,"$1,135.18 "
WILLB73361,20151205,L1  ,$339.15 
WIGGC13573,20151002,N1  ,$972.58 
WILKR81105,20151003,P3  ,"$1,456.39 "
WELLC70938,20151125,I4  ,"$2,278.95 "
WAGNA93557,20151121,K8  ,$773.80 
WAGNA93557,20151121,K8  ,"$1,159.64 "
WAGNA93557,20151212,K8  ,$422.94 
VOGEJ93157,20151120,K8  ,"$2,418.87 "
WELSC56094,20151120,K8  ,"$4,339.64 "
ZEOLR78843,20150107,L3  ,$121.50 
WADEK85605,20150227,G5  ,$570.45 
WONGA30697,20150217,H6  ,"$1,674.44 "
VGANN31493,20150218,H6  ,"$2,066.39 "
WALIK19767,20150219,H7  ,"$1,013.63 "
WOODS24106,20151016,E6  ,"$1,356.71 "
WOODL11301,20151016,E6  ,"$1,391.00 "
ZDANP25158,20151021,E6  ,"$2,706.88 "
WASSM68760,20151015,E6  ,$310.25 
XOCHJ14523,20151013,E6  ,$192.60 
VETEL25849,20151023,E6  ,"$1,437.01 "
WISEC17574,20151020,E8  ,"$2,118.39 "
VAZQD66646,20151013,E9  ,"$1,635.98 "
VENTA60330,20151014,E9  ,"$1,650.53 "
WAINE83016,20151010,E9  ,$511.95 
WAINE83016,20151014,E9  ,"$1,211.13 "
WAINE83016,20151127,E9  ,$67.36 
WILSC61355,20151012,FV  ,$447.26 
WILSC61355,20151012,FV  ,$571.33 
WADHA25516,20151013,FV  ,"$2,843.00 "
WADHA25516,20151016,FV  ,"$2,232.02 "
WADHA25516,20151010,FV  ,$58.85 
WHITT78908,20151017,F2  ,"$1,540.80 "
WHITT78908,20151014,F2  ,"$1,064.65 "
YAPPP18616,20151017,G2  ,"$4,103.55 "
WEBFA24143,20151014,G2  ,"$1,666.75 "
WEBBN24476,20151017,G2  ,"$1,674.44 "
WINNA25612,20151010,JV  ,$302.81 
WILLD41649,20151013,H5  ,"$4,251.57 "
WARDG50999,20151013,H5  ,"$1,758.58 "
VELAM24785,20151023,H5  ,"$1,471.99 "
VENTR58105,20151022,H5  ,"$2,643.88 "
VERDL24989,20151013,H5  ,"$2,840.54 "
VATAL33877,20151013,H8  ,"$2,277.14 "
WANGL43555,20151015,I4  ,$672.39 
WOODA77086,20150625,D1  ,"$2,620.00 "
VOGEA77318,20150725,D1  ,$581.94 
VINCS71074,20151203,I7  ,"$1,719.14 "
WENGK91955,20151208,I7  ,"$3,261.90 "
ZAYAM98331,20151130,I8  ,"$1,762.63 "
VILLM90436,20151202,NV  ,"$1,089.51 "
WOOLS90983,20151204,NV  ,"$1,086.20 "
VARRA10457,20150915,R3  ,$0.00 
VALV75A   ,20150918,R3  ,$952.56 
VANHL78283,20151202,T1  ,"$2,268.46 "
ZHIMJ55805,20151202,T1  ,$648.64 
VIERJ91738,20151212,T1  ,"$3,723.77 "
WEIRG86310,20151203,T1  ,"$1,884.56 "
YI99A16537,20151205,W2  ,$436.70 
WEINJ67593,20151117,C4  ,$79.72 
WHALD60803,20151124,I2  ,$332.86 
WHITA67559,20151117,I3  ,$520.26 
ZHOUG68047,20151116,I3  ,"$1,524.55 "
WANSS105Z3,20151117,I3  ,"$1,888.99 "
WANSS105Z3,20151114,I3  ,$217.25 
WILLS56787,20151116,LV  ,$227.03 
WOOTT20404,20151113,LV  ,$294.32 
ZIDZC23955,20151013,LO  ,"$1,161.76 "
ZIRKJ24730,20151031,LO  ,$908.90 
WINSM68143,20151116,CV  ,$335.00 
WIESC92431,20151114,C3  ,$199.54 
WATSA68035,20151114,C3  ,"$3,730.70 "
WILSL23438,20151125,C3  ,$861.42 
WORTJ80613,20151017,K3  ,"$1,318.59 "
VEROA50559,20151013,K3  ,"$2,300.00 "
WALTH25115,20151010,K3  ,$382.61 
WALTE58275,20151114,K6  ,"$4,627.42 "
WILST82952,20151017,K6  ,$800.00 
VOGET24614,20151013,M3  ,"$2,807.32 "
VERAM24652,20151030,M3  ,"$2,081.66 "
WILSR24851,20151014,M3  ,$151.41 
WEBEW24580,20151013,M3  ,"$2,024.50 "
WOODJ53853,20151012,M3  ,"$1,460.88 "
WALMR24074,20151020,M4  ,$549.50 
WASHE24300,20151013,M4  ,$845.78 
VENDJ76473,20151016,M4  ,"$3,286.99 "
WARDR68529,20151017,N1  ,"$1,048.49 "
WARDR68529,20151010,N1  ,$310.25 
WILLM24727,20151014,N1  ,"$2,399.96 "
YANGY28190,20150220,H5  ,"$5,399.11 "
VARGT42465,20150218,H5  ,"$2,866.89 "
VARGT42465,20150304,H5  ,$700.31 
WHITA25498,20150216,H5  ,$259.61 
VANDK34851,20151015,W2  ,$715.28 
YOUNT638Z0,20151017,W2  ,$146.59 
WILLB51321,20151013,W2  ,"$2,599.12 "
WRIGR11802,20151020,0C  ,$575.03 
WALL14C   ,20151012,0C  ,"$5,349.95 "
WORDW24484,20151013,7,"$2,879.66 "
WINTB25873,20151013,7,"$1,081.36 "
VEGAO28981,20150218,C4  ,"$1,280.35 "
VEGAO28981,20150221,C4  ,"$1,126.24 "
WILSD56059,20151007,CV  ,"$2,392.77 "
WILLY17497,20151005,CV  ,$637.04 
ZHANW45190,20151005,C1  ,$942.15 
VANDC27900,20150317,J2  ,"$2,975.89 "
VANDC27900,20150320,J2  ,$727.05 
WYZYG28491,20150220,J2  ,$266.45 
WYZYG28491,20150214,J2  ,$119.84 
WYZYG28491,20150219,J2  ,$146.53 
WOZR20R   ,20150220,J2  ,$749.29 
ZIEZP29419,20150217,J2  ,"$1,918.30 "
ZINOM16768,20151030,CV  ,$747.06 
WRIGB29457,20150217,KV  ,$938.10 
VOOTJ99004,20150929,E1  ,"$1,871.37 "
VEDRL53577,20150108,N4  ,"$1,389.93 "
VADNR68843,20150109,N4  ,$181.85 
WEISC79068,20150109,N4  ,"$5,387.40 "
VENTA77427,20150107,N4  ,"$1,427.38 "
ZOLTH65948,20150210,W2  ,$878.62 
WEIDN64718,20150112,W2  ,$358.28 
ZIEGT727Z8,20150113,W2  ,"$1,375.09 "
WIRTS27941,20150108,W2  ,$540.30 
VANPN49968,20150109,W2  ,$151.86 
VELEA68182,20150107,W2  ,$43.82 
VELER31609,20150217,EV  ,"$1,949.67 "
VAZQM29894,20150228,E1  ,"$1,205.84 "
WILL71J   ,20150102,M2  ,$849.95 
YOLAM66707,20150124,K9  ,$772.74 
WILLL21141,20150124,N5  ,"$4,018.81 "
WILLL21141,20150203,N5  ,$437.63 
WOOSA17323,20150216,NV  ,"$2,872.05 "
WILLE25811,20150221,N4  ,"$1,281.86 "
ZABRW31673,20150218,P1  ,"$1,323.96 "
ZABRW31673,20150219,P1  ,$380.95 
VERBD71939,20151119,R4  ,$640.39 
WASCT48376,20151119,R4  ,$680.40 
WEAVR57321,20151117,W2  ,$213.95 
WILDA87270,20151006,W2  ,$250.69 
VANDF15083,20151006,0C  ,$587.43 
WALSK63975,20150109,C6  ,$408.33 
WEAVR78971,20150108,C6  ,$739.08 
WELCD56957,20150108,C7  ,$135.06 
WILLR73174,20150108,C7  ,"$1,328.31 "
WEISL37893,20150108,C8  ,$106.24 
VANNK80300,20150108,F3  ,$963.00 
WILCR98911,20150108,F3  ,$292.11 
WASSR78852,20150321,F3  ,"$8,915.99 "
VANDE78897,20150108,F3  ,$256.59 
YASIM26384,20150108,F3  ,"$4,264.97 "
ZAMMC26278,20150119,I4  ,$529.00 
WASHE85598,20150110,G1  ,"$1,894.37 "
WEBBD29188,20150226,C7  ,$523.72 
WALSM30436,20150223,E1  ,$406.55 
WELLA22985,20150220,E1  ,"$8,974.95 "
WELLA22985,20150305,E1  ,"$1,123.44 "
WEESD29853,20150217,E2  ,"$2,183.82 "
WITTC29810,20150703,H8  ,"$1,660.82 "
VERAM29871,20150223,H8  ,"$2,039.98 "
ZELLL34432,20151021,A1  ,"$2,422.39 "
VELUM14902,20151008,E9  ,$321.00 
ZIEMD94433,20151204,J2  ,$868.86 
WEBEK94270,20151209,J2  ,"$2,783.08 "
WANGE509Z1,20151007,K5  ,$550.00 
ZARUW48242,20151208,I9  ,"$2,540.74 "
WALLM94278,20150808,C7  ,$296.72 
VENDD36398,20150716,C7  ,"$1,198.56 "
WATRJ24772,20150709,C7  ,"$1,568.66 "
WERMK96520,20150721,C8  ,"$3,643.18 "
WILDA51179,20150707,C8  ,$425.35 
VAIRP62260,20150708,C8  ,$923.01 
VAIRP62260,20150908,C8  ,$499.79 
WALKJ98965,20150731,C8  ,"$6,961.41 "
WALKJ98965,20150804,C8  ,$403.07 
WARNS99553,20150710,C8  ,"$3,240.43 "
VALIJ52679,20150706,C9  ,"$1,766.42 "
WISLL24496,20150117,N1  ,"$1,342.74 "
VARGE98403,20150708,C9  ,"$2,102.49 "
WILLT98930,20150801,C9  ,"$1,397.39 "
WILLR11830,20150801,E3  ,"$2,410.71 "
WILLR11830,20150802,E3  ,"$2,977.73 "
WILLR11830,20150802,E3  ,$64.15 
YURCJ98289,20150710,E4  ,"$9,887.20 "
VEGAZ66590,20150715,E4  ,"$1,751.63 "
VARGR97274,20150710,E4  ,"$4,057.56 "
VARGR97274,20150710,E4  ,$397.74 
VANPJ98131,20150706,E6  ,$747.93 
WEBBM28814,20150709,E6  ,"$1,802.90 "
WESTC98908,20150815,E6  ,"$1,683.11 "
VANNR98978,20150826,E6  ,"$2,286.54 "
WATSP91067,20150722,H6  ,$620.00 
VOUTB16418,20150708,H8  ,$714.75 
VOUTB16418,20150725,H8  ,$216.16 
WALSK90067,20150711,H8  ,"$3,047.97 "
WILLJ91656,20150708,H9  ,$479.04 
ZAMPB27130,20150706,K3  ,"$1,482.94 "
VANTM98226,20150714,K3  ,"$3,699.95 "
WESTT63771,20151116,3,$377.95 
VIP0000001,20151116,3,$0.00 
WEBBD56743,20151120,3,$874.69 
WOOLD29068,20150327,L3  ,"$1,152.31 "
WOOLD29068,20150327,L3  ,"$1,709.64 "
WALLJ48760,20150706,K4  ,"$1,673.69 "
WEISR39176,20150710,K4  ,"$8,000.77 "
WIELM14513,20150709,K4  ,$316.94 
WEXLD82520,20150917,K7  ,"$2,970.07 "
WEXLD82520,20150717,K7  ,$792.30 
WALKG37955,20150707,K7  ,"$2,091.32 "
WOWKA99124,20150822,I2  ,"$3,327.50 "
VALDD99196,20150709,I2  ,"$1,173.67 "
ZHIVM93211,20150709,I8  ,$526.90 
VENZM99554,20150709,I8  ,"$1,143.19 "
ZAMAZ88399,20150706,I9  ,$184.66 
WASYS33853,20151024,C8  ,"$2,777.81 "
VENKS87719,20151019,E1  ,$370.11 
WEISR46903,20151023,E1  ,$561.70 
WEISR46903,20151029,E1  ,$120.38 
ZANNG34493,20151023,E1  ,"$2,460.84 "
VILLM38384,20151021,E1  ,"$1,110.66 "
VILLM38384,20151103,E1  ,$395.90 
WILLD79612,20150310,E3  ,"$1,245.43 "
VARGG25839,20150221,E4  ,"$5,000.37 "
WELDS98775,20150708,K8  ,"$1,709.73 "
WEAVS85227,20150708,K8  ,$686.35 
VARMS95842,20150822,K8  ,$703.79 
WU99B18974,20150711,K8  ,"$1,452.16 "
WEBBC27229,20151024,0C  ,"$3,128.35 "
WALD68W   ,20151011,0C  ,$171.20 
VARUA262Z4,20151014,0T  ,"$3,061.83 "
VIGOB27323,20151016,0T  ,"$5,500.01 "
WILLL61152,20151106,0T  ,"$5,413.76 "
WILLL61152,20151106,0T  ,$517.92 
WEATD10893,20151014,0T  ,$692.23 
WEISL80645,20150406,H8  ,"$4,225.51 "
WHIDT75280,20150109,H8  ,$487.73 
WHITJ80511,20150112,I6  ,"$1,261.81 "
WHITR17519,20150110,K4  ,"$1,165.95 "
ZIELK37335,20150110,K4  ,"$1,362.11 "
WILSG80088,20150113,K4  ,"$1,392.79 "
WEISF18315,20150709,P6  ,$205.59 
VANDJ98130,20150707,T1  ,$685.46 
WINGB98388,20150707,T1  ,"$1,512.61 "
VIGLJ98700,20150722,T1  ,"$3,000.41 "
WINOS98117,20150721,T2  ,"$1,294.47 "
WIEDE98556,20150710,T2  ,"$1,868.27 "
YUDEK63248,20150709,T2  ,"$1,960.45 "
YASED80080,20150109,N2  ,"$1,439.10 "
ZEEMA80077,20150113,N2  ,"$1,302.74 "
WIECJ80459,20150117,PV  ,$615.18 
WIECJ80459,20150110,PV  ,$539.54 
ZWARR80467,20150107,PV  ,$129.21 
WILLC33460,20151017,H9  ,$842.64 
WHITA27778,20151015,H9  ,"$4,527.95 "
YAGOM26215,20151015,I2  ,"$2,295.12 "
ZAHTS28894,20151015,I2  ,$639.00 
VERAD29267,20151021,I2  ,"$3,848.43 "
VELEB21173,20151013,I2  ,"$2,874.43 "
VENTP98735,20150728,0E  ,$566.95 
WHITR96189,20151208,C5  ,"$1,563.29 "
VARRJ96603,20151214,I6  ,"$4,633.56 "
ZAMBS83182,20151205,I7  ,$805.62 
ZHANK58076,20151209,I7  ,$310.21 
WOMAD66796,20150711,L1  ,$394.80 
WEISJ58556,20150709,L2  ,"$2,739.04 "
ZAHAV65081,20151208,L1  ,"$1,689.59 "
WHOMR58485,20151208,L1  ,"$1,808.04 "
VALLM88798,20151217,K4  ,$477.00 
WASHO23070,20150219,T1  ,$874.68 
WOLFJ53393,20150820,T1  ,"$2,952.84 "
WALKK75381,20151021,G4  ,"$2,067.54 "
WILSL58317,20151021,G5  ,"$1,287.94 "
WASSC34129,20151024,G5  ,$764.30 
VELAD52296,20151018,G5  ,"$4,026.20 "
VELAD52296,20151023,G5  ,$130.60 
ZAVAK16703,20151018,HV  ,"$1,210.40 "
ZEPHT69105,20150404,G3  ,$145.75 
WEATJ58022,20151208,L3  ,"$1,967.17 "
YARGC10405,20151210,M2  ,"$1,677.01 "
YARGC10405,20151212,M2  ,"$1,146.44 "
ZANEJ86018,20151211,M2  ,"$1,185.02 "
ZAPPP74707,20151120,0G  ,$430.00 
WOSAN36166,20150317,N1  ,"$1,853.24 "
YOUNT51823,20151210,0E  ,$631.80 
VANDD97981,20151205,0E  ,$193.32 
WILSL44520,20151124,W2  ,$293.91 
VANWG05405,20150219,P1  ,"$2,006.53 "
